Student Name, Student ID, Time In, Time Out, Tutor Name, Tutor ID, Tutor Time In, Tutor Time Out, Class, Table
Chelsea Wright, 007289099, 2020-04-22 13:15:57, 2020-04-22 13:29:46, Adam Schroeder, 000978963, 2020-04-22 10:19:01, 2020-04-22 13:59:01, CPSC 430 Computational Economics, 2
Sara Harris, 004983423, 2020-04-22 12:46:52, 2020-04-22 13:39:06, Adam Schroeder, 000978963, 2020-04-22 10:19:01, 2020-04-22 13:59:01, CPSC 370 Topics in Computer Science, 2
Jennifer Hernandez, 007334539, 2020-04-22 10:52:46, 2020-04-22 12:36:10, Adam Schroeder, 000978963, 2020-04-22 10:19:01, 2020-04-22 13:59:01, CPSC 291 Student-Faculty Research/Creative Activity, 2
Michelle Tucker, 006339936, 2020-04-22 10:33:11, 2020-04-22 13:16:49, Adam Schroeder, 000978963, 2020-04-22 10:19:01, 2020-04-22 13:59:01, MATH 303 Biostatistics, 2
Brian Miller, 004911430, 2020-04-22 13:07:22, 2020-04-22 13:39:43, Adam Schroeder, 000978963, 2020-04-22 10:19:01, 2020-04-22 13:59:01, MATH 208 Foundations of Geometry, 2
Rebecca Nguyen, 004385891, 2020-04-14 14:43:33, 2020-04-14 15:09:53, Adam Schroeder, 000978963, 2020-04-14 14:06:33, 2020-04-14 15:37:33, CPSC 358 Assistive Technology, 9
Chelsea Willis, 006518297, 2020-04-14 15:20:31, 2020-04-14 15:25:24, Adam Schroeder, 000978963, 2020-04-14 14:06:33, 2020-04-14 15:37:33, MATH 115 Calculus Part I: Differentiation and Integration, 9
Lisa Jones, 006854822, 2020-04-14 15:24:15, 2020-04-14 15:25:59, Adam Schroeder, 000978963, 2020-04-14 14:06:33, 2020-04-14 15:37:33, MATH 115 Calculus Part I: Differentiation and Integration, 9
Angie Sampson, 001403856, 2020-04-14 14:33:49, 2020-04-14 15:12:06, Adam Schroeder, 000978963, 2020-04-14 14:06:33, 2020-04-14 15:37:33, CPSC 250 Computer Systems and Assembly Language Programming, 9
Linda Smith, 001897038, 2020-04-14 15:32:03, 2020-04-14 15:32:47, Adam Schroeder, 000978963, 2020-04-14 14:06:33, 2020-04-14 15:37:33, CPSC 344 Level Design II, 9
Michelle Rogers, 006988311, 2020-04-14 14:54:41, 2020-04-14 15:17:57, Adam Schroeder, 000978963, 2020-04-14 14:06:33, 2020-04-14 15:37:33, CPSC 320 Quantum Information Science, 9
Edward Hill, 007510557, 2020-04-22 13:40:08, 2020-04-22 14:33:08, Amanda Wong, 007729948, 2020-04-22 13:27:18, 2020-04-22 15:08:18, CPSC 499 Individual Study, 10
Ernest Jones, 001727482, 2020-04-22 14:21:38, 2020-04-22 14:55:04, Amanda Wong, 007729948, 2020-04-22 13:27:18, 2020-04-22 15:08:18, CPSC 390 Artificial Intelligence, 10
Michael Rogers, 003827018, 2020-04-22 13:40:55, 2020-04-22 14:29:01, Amanda Wong, 007729948, 2020-04-22 13:27:18, 2020-04-22 15:08:18, CPSC 230 Computer Science I, 10
William Davis, 005316799, 2020-04-22 13:53:12, 2020-04-22 14:28:44, Amanda Wong, 007729948, 2020-04-22 13:27:18, 2020-04-22 15:08:18, MATH 099 Intermediate Algebra, 10
Amanda Wilson, 009997405, 2020-04-22 13:55:52, 2020-04-22 14:05:11, Amanda Wong, 007729948, 2020-04-22 13:27:18, 2020-04-22 15:08:18, CPSC 440 Collaborative Game Development, 10
Kathryn Gibbs, 008419509, 2020-04-22 14:53:16, 2020-04-22 14:54:54, Amanda Wong, 007729948, 2020-04-22 13:27:18, 2020-04-22 15:08:18, MATH 390 Introduction to Differential Geometry, 10
Robert Yang, 000559737, 2020-04-22 13:21:22, 2020-04-22 13:44:32, Amanda Wong, 007729948, 2020-04-22 10:04:09, 2020-04-22 13:46:09, CPSC 350 Data Structures and Algorithms, 2
Timothy Frank, 009566732, 2020-04-22 10:32:03, 2020-04-22 11:01:18, Amanda Wong, 007729948, 2020-04-22 10:04:09, 2020-04-22 13:46:09, CPSC 366 Digital Logic Design II, 2
Jason Yang, 000702128, 2020-04-22 13:26:51, 2020-04-22 13:39:50, Amanda Wong, 007729948, 2020-04-22 10:04:09, 2020-04-22 13:46:09, MATH 303 Biostatistics, 2
Ethan Fisher, 001638026, 2020-04-22 12:51:02, 2020-04-22 13:32:33, Amanda Wong, 007729948, 2020-04-22 10:04:09, 2020-04-22 13:46:09, MATH 099 Intermediate Algebra, 2
James Garcia, 005837011, 2020-04-22 11:59:26, 2020-04-22 13:04:48, Amanda Wong, 007729948, 2020-04-22 10:04:09, 2020-04-22 13:46:09, CPSC 399 Individual Study, 2
Sharon Carpenter, 008191024, 2020-04-22 11:38:14, 2020-04-22 13:05:23, Amanda Wong, 007729948, 2020-04-22 10:04:09, 2020-04-22 13:46:09, MATH 108 The Nature of Mathematics, 2
Chelsea Smith, 009676092, 2020-04-02 11:25:45, 2020-04-02 11:44:05, Roberta Thomas, 004999354, 2020-04-02 10:53:31, 2020-04-02 13:17:31, MATH 390 Introduction to Differential Geometry, 1
Chase Lee, 001060234, 2020-04-02 11:38:53, 2020-04-02 12:29:32, Roberta Thomas, 004999354, 2020-04-02 10:53:31, 2020-04-02 13:17:31, CPSC 330L Lab - Digital Logic Design I, 1
Hannah Jones, 009766734, 2020-04-02 12:57:23, 2020-04-02 13:16:53, Roberta Thomas, 004999354, 2020-04-02 10:53:31, 2020-04-02 13:17:31, CPSC 380 Operating Systems, 1
Melanie Watkins, 005765900, 2020-04-02 12:05:14, 2020-04-02 13:00:06, Roberta Thomas, 004999354, 2020-04-02 10:53:31, 2020-04-02 13:17:31, CPSC 360 Computer Graphics, 1
John Frederick, 007737804, 2020-04-02 11:21:31, 2020-04-02 12:00:32, Roberta Thomas, 004999354, 2020-04-02 10:53:31, 2020-04-02 13:17:31, CPSC 351 Computer Architecture I, 1
John Mcneil, 005840653, 2020-04-02 12:14:37, 2020-04-02 12:29:54, Roberta Thomas, 004999354, 2020-04-02 10:53:31, 2020-04-02 13:17:31, MATH 290 Independent Internship, 1
Clayton Shaw, 003277739, 2020-04-09 14:48:42, 2020-04-09 15:47:37, Leslie Weber, 001013591, 2020-04-09 13:33:19, 2020-04-09 16:00:19, MATH 250 Discrete Mathematics I, 2
Jennifer Hamilton, 002159214, 2020-04-09 14:42:09, 2020-04-09 15:31:21, Leslie Weber, 001013591, 2020-04-09 13:33:19, 2020-04-09 16:00:19, CPSC 260 Introduction to Robotics, 2
Johnny Williams, 004321334, 2020-04-09 15:54:38, 2020-04-09 15:59:57, Leslie Weber, 001013591, 2020-04-09 13:33:19, 2020-04-09 16:00:19, MATH 099 Intermediate Algebra, 2
Daniel Harris, 001287421, 2020-04-09 15:27:55, 2020-04-09 15:40:24, Leslie Weber, 001013591, 2020-04-09 13:33:19, 2020-04-09 16:00:19, MATH 390 Introduction to Differential Geometry, 2
Tyler Petersen, 009833273, 2020-04-09 15:43:31, 2020-04-09 15:57:28, Leslie Weber, 001013591, 2020-04-09 13:33:19, 2020-04-09 16:00:19, MATH 110 Single Variable Calculus I, 2
Robert Lloyd, 007156820, 2020-04-09 14:39:40, 2020-04-09 14:42:09, Leslie Weber, 001013591, 2020-04-09 13:33:19, 2020-04-09 16:00:19, MATH 120 Introduction to Cryptography: The Mathematics of Privacy, 2
Michelle Knapp, 009265883, 2020-04-02 12:54:59, 2020-04-02 15:34:13, Leslie Weber, 001013591, 2020-04-02 12:06:09, 2020-04-02 15:45:09, CPSC 244 Level Design I, 11
Evelyn Marshall, 005397069, 2020-04-02 12:54:21, 2020-04-02 14:05:02, Leslie Weber, 001013591, 2020-04-02 12:06:09, 2020-04-02 15:45:09, MATH 464 Game Theory I, 11
Margaret Parrish, 008535205, 2020-04-02 13:53:45, 2020-04-02 14:46:11, Leslie Weber, 001013591, 2020-04-02 12:06:09, 2020-04-02 15:45:09, CPSC 360 Computer Graphics, 11
Gregory Beck, 001896498, 2020-04-02 14:09:35, 2020-04-02 15:08:33, Leslie Weber, 001013591, 2020-04-02 12:06:09, 2020-04-02 15:45:09, MATH 220 Scientific Computing I, 11
Shelly Smith, 007137494, 2020-04-02 15:27:10, 2020-04-02 15:37:17, Leslie Weber, 001013591, 2020-04-02 12:06:09, 2020-04-02 15:45:09, CPSC 353 Data Communications and Computer Networks, 11
Rachel Henson, 009541090, 2020-04-02 15:03:06, 2020-04-02 15:26:03, Leslie Weber, 001013591, 2020-04-02 12:06:09, 2020-04-02 15:45:09, MATH 251 Discrete Mathematics II, 11
Tina Stokes, 001044111, 2020-04-03 14:48:20, 2020-04-03 14:57:55, Leslie Weber, 001013591, 2020-04-03 13:11:13, 2020-04-03 15:11:13, MATH 291 Student-Faculty Research/Creative Activity, 3
Andrew Poole, 009055997, 2020-04-03 14:35:46, 2020-04-03 15:04:17, Leslie Weber, 001013591, 2020-04-03 13:11:13, 2020-04-03 15:11:13, CPSC 366 Digital Logic Design II, 3
Michael Poole, 009764903, 2020-04-03 13:36:40, 2020-04-03 13:55:03, Leslie Weber, 001013591, 2020-04-03 13:11:13, 2020-04-03 15:11:13, MATH 310 History of Mathematics, 3
Olivia Townsend, 002636004, 2020-04-03 14:46:26, 2020-04-03 14:53:59, Leslie Weber, 001013591, 2020-04-03 13:11:13, 2020-04-03 15:11:13, MATH 215 Introduction to Linear Algebra and Differential Equations, 3
Lori Scott, 008342906, 2020-04-03 13:42:12, 2020-04-03 14:28:07, Leslie Weber, 001013591, 2020-04-03 13:11:13, 2020-04-03 15:11:13, MATH 290 Independent Internship, 3
Martha Roberson, 000092792, 2020-04-03 14:50:45, 2020-04-03 15:08:54, Leslie Weber, 001013591, 2020-04-03 13:11:13, 2020-04-03 15:11:13, CPSC 330L Lab - Digital Logic Design I, 3
Theresa Thompson, 004671163, 2020-04-10 15:00:37, 2020-04-10 15:25:53, Jessica Murphy, 006818734, 2020-04-10 11:44:21, 2020-04-10 15:26:21, CPSC 329 Experimental Course, 7
Sandra Ortiz, 003458779, 2020-04-10 14:04:01, 2020-04-10 15:20:46, Jessica Murphy, 006818734, 2020-04-10 11:44:21, 2020-04-10 15:26:21, MATH 199 Individual Study, 7
Kyle Matthews, 008751397, 2020-04-10 14:37:49, 2020-04-10 15:20:08, Jessica Murphy, 006818734, 2020-04-10 11:44:21, 2020-04-10 15:26:21, CPSC 435 BioMedical Informatics, 7
Debra Flores, 001001386, 2020-04-10 13:08:02, 2020-04-10 14:57:56, Jessica Murphy, 006818734, 2020-04-10 11:44:21, 2020-04-10 15:26:21, CPSC 356 Android Application Development, 7
Kyle Rios, 001174770, 2020-04-10 13:04:05, 2020-04-10 14:54:40, Jessica Murphy, 006818734, 2020-04-10 11:44:21, 2020-04-10 15:26:21, MATH 460 Modern Algebra, 7
Tina Williams, 007597283, 2020-04-10 12:34:19, 2020-04-10 13:19:35, Jessica Murphy, 006818734, 2020-04-10 11:44:21, 2020-04-10 15:26:21, MATH 453 Foundations of Quantum Mechanics, 7
Tammy Reed, 009304165, 2020-04-08 10:32:20, 2020-04-08 10:48:56, Jessica Murphy, 006818734, 2020-04-08 10:25:48, 2020-04-08 11:43:48, MATH 315 Linear Algebra II (Advanced Linear Algebra), 5
Benjamin Murray, 009672623, 2020-04-08 10:50:42, 2020-04-08 11:33:12, Jessica Murphy, 006818734, 2020-04-08 10:25:48, 2020-04-08 11:43:48, MATH 380 Introduction to Abstract Algebra, 5
Barry Gonzalez, 007154924, 2020-04-08 10:43:30, 2020-04-08 11:05:12, Jessica Murphy, 006818734, 2020-04-08 10:25:48, 2020-04-08 11:43:48, CPSC 285 Social and Ethical Issues in Computing, 5
Tony Morris, 004431718, 2020-04-08 10:57:44, 2020-04-08 11:24:24, Jessica Murphy, 006818734, 2020-04-08 10:25:48, 2020-04-08 11:43:48, CPSC 466 Integrated Circuit Design II, 5
Michael Macias, 002481033, 2020-04-08 10:31:12, 2020-04-08 11:33:48, Jessica Murphy, 006818734, 2020-04-08 10:25:48, 2020-04-08 11:43:48, CPSC 344 Level Design II, 5
Katherine Brown, 002553438, 2020-04-08 10:42:04, 2020-04-08 10:50:03, Jessica Murphy, 006818734, 2020-04-08 10:25:48, 2020-04-08 11:43:48, MATH 120 Introduction to Cryptography: The Mathematics of Privacy, 5
Ethan Tucker, 000829942, 2020-04-23 12:14:01, 2020-04-23 13:20:23, Nicholas Roberts, 004100923, 2020-04-23 12:04:18, 2020-04-23 13:31:18, CPSC 348 Software Engineering, 9
David Clark, 000794835, 2020-04-23 12:58:36, 2020-04-23 13:02:18, Nicholas Roberts, 004100923, 2020-04-23 12:04:18, 2020-04-23 13:31:18, CPSC 330 Digital Logic Design I, 9
Sean Lee, 003224874, 2020-04-23 13:28:59, 2020-04-23 13:29:19, Nicholas Roberts, 004100923, 2020-04-23 12:04:18, 2020-04-23 13:31:18, MATH 464 Game Theory I, 9
Kathryn Price, 003277283, 2020-04-23 12:45:48, 2020-04-23 12:59:26, Nicholas Roberts, 004100923, 2020-04-23 12:04:18, 2020-04-23 13:31:18, CPSC 348 Software Engineering, 9
Shane Chandler, 003547266, 2020-04-23 12:09:16, 2020-04-23 12:16:39, Nicholas Roberts, 004100923, 2020-04-23 12:04:18, 2020-04-23 13:31:18, MATH 453 Foundations of Quantum Mechanics, 9
Barbara Williams, 009049807, 2020-04-23 13:18:58, 2020-04-23 13:25:47, Nicholas Roberts, 004100923, 2020-04-23 12:04:18, 2020-04-23 13:31:18, CPSC 250 Computer Systems and Assembly Language Programming, 9
Jillian Potter, 005046166, 2020-04-09 13:03:49, 2020-04-09 13:58:15, Christy Mayer, 000094210, 2020-04-09 12:58:11, 2020-04-09 14:35:11, CPSC 260 Introduction to Robotics, 1
Amanda Mclaughlin, 003297657, 2020-04-09 14:01:34, 2020-04-09 14:32:37, Christy Mayer, 000094210, 2020-04-09 12:58:11, 2020-04-09 14:35:11, CPSC 320 Quantum Information Science, 1
Kristin Mercer, 009147912, 2020-04-09 13:55:01, 2020-04-09 14:07:51, Christy Mayer, 000094210, 2020-04-09 12:58:11, 2020-04-09 14:35:11, CPSC 392 Introduction to Data Science, 1
Nancy Vasquez, 003856951, 2020-04-09 14:33:18, 2020-04-09 14:33:55, Christy Mayer, 000094210, 2020-04-09 12:58:11, 2020-04-09 14:35:11, CPSC 236 Visual Programming, 1
Evan Peterson, 001224423, 2020-04-09 14:20:35, 2020-04-09 14:29:21, Christy Mayer, 000094210, 2020-04-09 12:58:11, 2020-04-09 14:35:11, CPSC 458 Web Engineering, 1
Amy Huff, 008339083, 2020-04-09 13:50:06, 2020-04-09 14:14:20, Christy Mayer, 000094210, 2020-04-09 12:58:11, 2020-04-09 14:35:11, MATH 453 Foundations of Quantum Mechanics, 1
Sheila Martinez, 007737864, 2020-04-15 11:39:34, 2020-04-15 13:17:43, Christy Mayer, 000094210, 2020-04-15 10:59:55, 2020-04-15 14:00:55, CPSC 229 Experimental Course, 14
Katie Schneider, 007694511, 2020-04-15 12:50:06, 2020-04-15 12:59:15, Christy Mayer, 000094210, 2020-04-15 10:59:55, 2020-04-15 14:00:55, CPSC 435 BioMedical Informatics, 14
Alicia Castillo, 003782072, 2020-04-15 13:10:08, 2020-04-15 13:34:46, Christy Mayer, 000094210, 2020-04-15 10:59:55, 2020-04-15 14:00:55, MATH 451 Complex Analysis, 14
Michael Castillo, 000323905, 2020-04-15 12:50:28, 2020-04-15 13:15:31, Christy Mayer, 000094210, 2020-04-15 10:59:55, 2020-04-15 14:00:55, MATH 460 Modern Algebra, 14
Pam Norris, 005955146, 2020-04-15 11:18:08, 2020-04-15 13:28:17, Christy Mayer, 000094210, 2020-04-15 10:59:55, 2020-04-15 14:00:55, CPSC 353 Data Communications and Computer Networks, 14
Wendy Martinez, 007959561, 2020-04-15 13:09:05, 2020-04-15 13:49:41, Christy Mayer, 000094210, 2020-04-15 10:59:55, 2020-04-15 14:00:55, CPSC 354 Programming Languages, 14
Kristina Nguyen, 005703456, 2020-04-10 10:14:16, 2020-04-10 10:17:24, Allen Patel, 005301814, 2020-04-10 10:10:01, 2020-04-10 12:32:01, CPSC 355 Human Computer Interaction, 10
Nicole Turner, 001105920, 2020-04-10 12:24:37, 2020-04-10 12:28:52, Allen Patel, 005301814, 2020-04-10 10:10:01, 2020-04-10 12:32:01, CPSC 330L Lab - Digital Logic Design I, 10
Madeline Taylor, 004938583, 2020-04-10 10:52:22, 2020-04-10 11:56:56, Allen Patel, 005301814, 2020-04-10 10:10:01, 2020-04-10 12:32:01, CPSC 236 Visual Programming, 10
Erika Carter, 007621465, 2020-04-10 10:30:25, 2020-04-10 11:01:46, Allen Patel, 005301814, 2020-04-10 10:10:01, 2020-04-10 12:32:01, CPSC 231 Computer Science II, 10
Charles Anderson, 006530625, 2020-04-10 11:56:25, 2020-04-10 11:58:32, Allen Patel, 005301814, 2020-04-10 10:10:01, 2020-04-10 12:32:01, MATH 229 Experimental Course, 10
Sydney Alexander, 008274907, 2020-04-10 11:13:11, 2020-04-10 11:46:50, Allen Patel, 005301814, 2020-04-10 10:10:01, 2020-04-10 12:32:01, CPSC 340 Game Development, 10
Cynthia Payne, 008619937, 2020-04-03 10:36:40, 2020-04-03 10:55:05, Allen Patel, 005301814, 2020-04-03 10:29:20, 2020-04-03 12:37:20, CPSC 445 High Performance Computing, 3
Richard Thomas, 005830049, 2020-04-03 12:03:21, 2020-04-03 12:04:32, Allen Patel, 005301814, 2020-04-03 10:29:20, 2020-04-03 12:37:20, CPSC 380 Operating Systems, 3
Elizabeth Yang, 003969822, 2020-04-03 11:12:18, 2020-04-03 12:03:38, Allen Patel, 005301814, 2020-04-03 10:29:20, 2020-04-03 12:37:20, MATH 260 Number Theory, 3
Debra Lee, 001903911, 2020-04-03 10:49:07, 2020-04-03 11:50:20, Allen Patel, 005301814, 2020-04-03 10:29:20, 2020-04-03 12:37:20, MATH 220 Scientific Computing I, 3
Mike Davis, 002356861, 2020-04-03 12:27:41, 2020-04-03 12:36:28, Allen Patel, 005301814, 2020-04-03 10:29:20, 2020-04-03 12:37:20, MATH 380 Introduction to Abstract Algebra, 3
Kelly Page, 006185010, 2020-04-03 11:09:11, 2020-04-03 12:07:49, Allen Patel, 005301814, 2020-04-03 10:29:20, 2020-04-03 12:37:20, CPSC 408 Database Management, 3
Debra Doyle, 005542763, 2020-04-01 13:18:44, 2020-04-01 14:11:44, Allen Patel, 005301814, 2020-04-01 12:32:47, 2020-04-01 14:18:47, MATH 220 Scientific Computing I, 2
Shawn Ryan, 001162798, 2020-04-01 14:00:00, 2020-04-01 14:06:59, Allen Patel, 005301814, 2020-04-01 12:32:47, 2020-04-01 14:18:47, CPSC 352 Computer Architecture II, 2
Jamie Murphy, 008201072, 2020-04-01 12:47:21, 2020-04-01 13:08:50, Allen Patel, 005301814, 2020-04-01 12:32:47, 2020-04-01 14:18:47, MATH 215 Introduction to Linear Algebra and Differential Equations, 2
Mark Wilson, 000188424, 2020-04-01 13:11:41, 2020-04-01 13:40:43, Allen Patel, 005301814, 2020-04-01 12:32:47, 2020-04-01 14:18:47, MATH 450 Real Analysis, 2
Lonnie Bush, 006048469, 2020-04-01 12:40:01, 2020-04-01 13:32:44, Allen Patel, 005301814, 2020-04-01 12:32:47, 2020-04-01 14:18:47, MATH 115 Calculus Part I: Differentiation and Integration, 2
John Wilson, 000072103, 2020-04-01 12:55:25, 2020-04-01 14:01:53, Allen Patel, 005301814, 2020-04-01 12:32:47, 2020-04-01 14:18:47, MATH 199 Individual Study, 2
Patricia Mendoza, 003384647, 2020-04-21 13:31:12, 2020-04-21 13:43:39, Allen Patel, 005301814, 2020-04-21 11:45:21, 2020-04-21 14:02:21, CPSC 393 Machine Learning, 7
Judith Parker, 009633035, 2020-04-21 13:33:52, 2020-04-21 13:49:14, Allen Patel, 005301814, 2020-04-21 11:45:21, 2020-04-21 14:02:21, MATH 280 Mathematics Tutoring, 7
Jason Carter, 003086685, 2020-04-21 12:25:05, 2020-04-21 12:50:20, Allen Patel, 005301814, 2020-04-21 11:45:21, 2020-04-21 14:02:21, MATH 199 Individual Study, 7
Daniel Cummings, 002050218, 2020-04-21 12:39:24, 2020-04-21 12:51:56, Allen Patel, 005301814, 2020-04-21 11:45:21, 2020-04-21 14:02:21, CPSC 360 Computer Graphics, 7
Curtis Lawson, 001269407, 2020-04-21 12:23:31, 2020-04-21 13:18:01, Allen Patel, 005301814, 2020-04-21 11:45:21, 2020-04-21 14:02:21, CPSC 406 Algorithm Analysis, 7
Ashley Baker, 009880320, 2020-04-21 13:51:34, 2020-04-21 14:00:44, Allen Patel, 005301814, 2020-04-21 11:45:21, 2020-04-21 14:02:21, CPSC 220 Scientific Computing I, 7
Daniel Myers, 007473986, 2020-04-17 12:41:46, 2020-04-17 13:11:05, Kelly Larson, 002896512, 2020-04-17 11:53:51, 2020-04-17 15:09:51, CPSC 408 Database Management, 6
Andrew Russell, 001593081, 2020-04-17 12:59:28, 2020-04-17 14:50:34, Kelly Larson, 002896512, 2020-04-17 11:53:51, 2020-04-17 15:09:51, MATH 310 History of Mathematics, 6
Ryan Torres, 003356107, 2020-04-17 12:30:35, 2020-04-17 14:20:18, Kelly Larson, 002896512, 2020-04-17 11:53:51, 2020-04-17 15:09:51, MATH 315 Linear Algebra II (Advanced Linear Algebra), 6
Allen Thompson, 006946922, 2020-04-17 14:29:02, 2020-04-17 15:00:26, Kelly Larson, 002896512, 2020-04-17 11:53:51, 2020-04-17 15:09:51, CPSC 344 Level Design II, 6
Richard Kelly, 005958763, 2020-04-17 15:01:06, 2020-04-17 15:04:12, Kelly Larson, 002896512, 2020-04-17 11:53:51, 2020-04-17 15:09:51, MATH 280 Mathematics Tutoring, 6
Jon Harding, 008679969, 2020-04-17 14:53:18, 2020-04-17 14:53:42, Kelly Larson, 002896512, 2020-04-17 11:53:51, 2020-04-17 15:09:51, MATH 116 Calculus Part II: Optimization and Differential Equations, 6
Ryan Christensen, 008642914, 2020-04-24 13:24:48, 2020-04-24 15:05:34, Kelly Larson, 002896512, 2020-04-24 12:31:22, 2020-04-24 15:59:22, MATH 291 Student-Faculty Research/Creative Activity, 4
Alexander Lawson, 009073843, 2020-04-24 14:04:04, 2020-04-24 15:08:28, Kelly Larson, 002896512, 2020-04-24 12:31:22, 2020-04-24 15:59:22, CPSC 299 Individual Study, 4
Jennifer Acosta, 008416565, 2020-04-24 13:42:31, 2020-04-24 15:44:37, Kelly Larson, 002896512, 2020-04-24 12:31:22, 2020-04-24 15:59:22, CPSC 308 Enterprise Data Management, 4
William Little, 006350019, 2020-04-24 15:11:13, 2020-04-24 15:20:44, Kelly Larson, 002896512, 2020-04-24 12:31:22, 2020-04-24 15:59:22, CPSC 298 Computer Science Colloquium, 4
Tanya Bailey, 006165355, 2020-04-24 15:51:40, 2020-04-24 15:53:58, Kelly Larson, 002896512, 2020-04-24 12:31:22, 2020-04-24 15:59:22, CPSC 220 Scientific Computing I, 4
Dana Khan, 002551454, 2020-04-24 13:56:30, 2020-04-24 15:38:54, Kelly Larson, 002896512, 2020-04-24 12:31:22, 2020-04-24 15:59:22, MATH 303 Biostatistics, 4
Jose Mcdonald, 002733511, 2020-04-09 15:16:48, 2020-04-09 17:29:01, Robert Foster, 009134724, 2020-04-09 13:48:56, 2020-04-09 17:44:56, MATH 260 Number Theory, 6
David Nelson, 006598211, 2020-04-09 17:06:38, 2020-04-09 17:39:37, Robert Foster, 009134724, 2020-04-09 13:48:56, 2020-04-09 17:44:56, MATH 399 Individual Study, 6
Tina Sanchez, 008948276, 2020-04-09 17:25:12, 2020-04-09 17:40:20, Robert Foster, 009134724, 2020-04-09 13:48:56, 2020-04-09 17:44:56, CPSC 466 Integrated Circuit Design II, 6
Kelly Hughes, 004452431, 2020-04-09 15:55:09, 2020-04-09 16:38:39, Robert Foster, 009134724, 2020-04-09 13:48:56, 2020-04-09 17:44:56, MATH 310 History of Mathematics, 6
Stephen Perkins, 005711832, 2020-04-09 15:12:42, 2020-04-09 16:54:54, Robert Foster, 009134724, 2020-04-09 13:48:56, 2020-04-09 17:44:56, CPSC 285 Social and Ethical Issues in Computing, 6
Donna Cunningham, 004020574, 2020-04-09 14:52:32, 2020-04-09 16:40:57, Robert Foster, 009134724, 2020-04-09 13:48:56, 2020-04-09 17:44:56, CPSC 390 Artificial Intelligence, 6
David Rollins, 007107634, 2020-04-17 14:24:34, 2020-04-17 14:28:42, Robert Foster, 009134724, 2020-04-17 12:47:35, 2020-04-17 14:35:35, MATH 454 Numerical Analysis, 6
Thomas Edwards, 007156847, 2020-04-17 14:19:57, 2020-04-17 14:26:04, Robert Foster, 009134724, 2020-04-17 12:47:35, 2020-04-17 14:35:35, MATH 120 Introduction to Cryptography: The Mathematics of Privacy, 6
Scott Zamora, 004111136, 2020-04-17 13:42:24, 2020-04-17 13:48:22, Robert Foster, 009134724, 2020-04-17 12:47:35, 2020-04-17 14:35:35, MATH 115 Calculus Part I: Differentiation and Integration, 6
Felicia Jackson, 007082268, 2020-04-17 13:59:12, 2020-04-17 14:10:19, Robert Foster, 009134724, 2020-04-17 12:47:35, 2020-04-17 14:35:35, MATH 450 Real Analysis, 6
Michael Bryant, 005237621, 2020-04-17 14:33:08, 2020-04-17 14:33:52, Robert Foster, 009134724, 2020-04-17 12:47:35, 2020-04-17 14:35:35, CPSC 246 The Unreal Game Engine, 6
Samantha Richards, 002501444, 2020-04-17 13:34:47, 2020-04-17 14:26:08, Robert Foster, 009134724, 2020-04-17 12:47:35, 2020-04-17 14:35:35, CPSC 445 High Performance Computing, 6
Keith Smith, 008644173, 2020-04-22 12:49:23, 2020-04-22 12:59:49, Robert Foster, 009134724, 2020-04-22 11:58:35, 2020-04-22 13:11:35, CPSC 250 Computer Systems and Assembly Language Programming, 10
Traci Garcia, 000105624, 2020-04-22 13:06:41, 2020-04-22 13:10:25, Robert Foster, 009134724, 2020-04-22 11:58:35, 2020-04-22 13:11:35, CPSC 392 Introduction to Data Science, 10
Katie Green, 001474264, 2020-04-22 12:29:48, 2020-04-22 13:03:50, Robert Foster, 009134724, 2020-04-22 11:58:35, 2020-04-22 13:11:35, CPSC 348 Software Engineering, 10
John Fuller, 006984976, 2020-04-22 12:54:17, 2020-04-22 13:04:27, Robert Foster, 009134724, 2020-04-22 11:58:35, 2020-04-22 13:11:35, CPSC 399 Individual Study, 10
John Harrington, 007421922, 2020-04-22 11:59:02, 2020-04-22 12:07:32, Robert Foster, 009134724, 2020-04-22 11:58:35, 2020-04-22 13:11:35, CPSC 357 iOS Application Development, 10
Wendy Ray, 004415103, 2020-04-22 12:54:04, 2020-04-22 12:58:01, Robert Foster, 009134724, 2020-04-22 11:58:35, 2020-04-22 13:11:35, CPSC 453 Network Implementation and Security, 10
Nancy Hardy, 009520003, 2020-04-07 13:42:00, 2020-04-07 14:03:36, Robert Foster, 009134724, 2020-04-07 13:08:31, 2020-04-07 14:47:31, CPSC 430 Computational Economics, 6
Jennifer Welch, 000714385, 2020-04-07 14:06:05, 2020-04-07 14:47:22, Robert Foster, 009134724, 2020-04-07 13:08:31, 2020-04-07 14:47:31, MATH 291 Student-Faculty Research/Creative Activity, 6
Patrick Maynard, 002388927, 2020-04-07 14:11:38, 2020-04-07 14:20:15, Robert Foster, 009134724, 2020-04-07 13:08:31, 2020-04-07 14:47:31, MATH 303 Biostatistics, 6
Sherri Russell, 000899697, 2020-04-07 13:58:10, 2020-04-07 14:22:04, Robert Foster, 009134724, 2020-04-07 13:08:31, 2020-04-07 14:47:31, MATH 250 Discrete Mathematics I, 6
Sherri Martin, 008812925, 2020-04-07 14:17:53, 2020-04-07 14:46:26, Robert Foster, 009134724, 2020-04-07 13:08:31, 2020-04-07 14:47:31, CPSC 406 Algorithm Analysis, 6
